Facility Name,Region,County,Modified Date,Time ,COVID-19 Patients in Acute Care Beds,COVID-19 Patients in ICU,Ventilators Available,Ventilators in Use,Physical Adult ICU Beds,Staffed Adult ICU Beds,Occupied Adult ICU Beds,Physical Pediatric ICU Beds,Staffed Pediatric ICU Beds,Occupied Pediatric ICU Beds,Physical Adult Acute Care Beds,Staffed Adult Acute Care Beds,Occupied Adult Acute Care Beds,Physical Pediatric Acute Care Beds,Staffed Pediatric Acute Care Beds,Occupied Pediatric Acute Care Beds,Patients in the ED,Have you expanded into non traditional spaces?,"If you have expanded, how many beds have you added?",Indicator of Clinical Staff Absenteeism,ECMO Adult Machines,ECMO Peds/Neonate Machines,Patients Under Investigation
Jessup Corrections ACS,Region III,Anne Arundel County,11/8/20,11:15:00,2,null,,null,null,null,null,null,null,null,50,15,2,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/9/20,11:15:00,2,null,,null,null,null,null,null,null,null,50,15,2,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/10/20,11:30:00,2,null,,null,null,null,null,null,null,null,50,15,5,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/11/20,11:33:00,15,null,,null,null,null,null,null,null,null,50,15,15,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/12/20,14:47:00,23,null,,null,null,null,null,null,null,null,50,23,23,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/13/20,11:09:00,24,null,,null,null,null,null,null,null,null,50,24,24,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/14/20,11:30:00,24,null,,null,null,null,null,null,null,null,50,25,24,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/15/20,11:30:00,24,null,,null,null,null,null,null,null,null,50,25,24,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/16/20,10:43:00,24,null,,null,null,null,null,null,null,null,50,25,25,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/17/20,11:34:00,25,null,,null,null,null,null,null,null,null,50,25,25,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/18/20,12:13:00,0,null,,null,null,null,null,null,null,null,50,25,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/19/20,12:13:00,0,null,,null,null,null,null,null,null,null,50,25,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/20/20,12:13:00,0,null,,null,null,null,null,null,null,null,50,25,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/21/20,12:13:00,0,null,,null,null,null,null,null,null,null,50,25,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/22/20,12:13:00,0,null,,null,null,null,null,null,null,null,50,25,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/23/20,12:13:00,0,null,,null,null,null,null,null,null,null,50,25,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/24/20,12:13:00,0,null,,null,null,null,null,null,null,null,50,25,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/25/20,12:13:00,0,null,,null,null,null,null,null,null,null,50,25,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/26/20,11:37:00,0,null,,null,null,null,null,null,null,null,50,15,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/27/20,11:37:00,0,null,,null,null,null,null,null,null,null,50,15,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/28/20,11:37:00,0,null,,null,null,null,null,null,null,null,50,15,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/29/20,11:37:00,0,null,,null,null,null,null,null,null,null,50,15,0,null,null,null,null,,null,null,null,null,
Jessup Corrections ACS,Region III,Anne Arundel County,11/30/20,11:37:00,0,null,,null,null,null,null,null,null,null,50,15,0,null,null,null,null,,null,null,null,null,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,3/25/20,,3,0,30,null,52,52,48,0,0,0,203,193,142,9,9,0,34,No,0,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,3/26/20,,2,0,33,null,52,53,44,0,0,0,203,193,120,9,9,0,32,No,0,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,3/27/20,,2,0,45,null,52,52,41,0,0,0,203,203,111,9,9,0,34,No,0,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,3/28/20,,0,0,44,null,52,52,42,0,0,0,203,145,117,9,9,3,20,No,0,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,3/29/20,,1,0,41,null,52,52,39,0,0,0,203,160,119,9,9,1,21,No,0,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,3/30/20,,2,1,40,null,52,52,46,0,0,0,203,160,118,9,9,0,30,No,0,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,3/31/20,,4,2,44,null,52,52,41,0,0,0,203,170,130,9,9,0,31,Yes,31,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/1/20,1:41:00 PM,null,null,33,null,52,52,44,9,9,0,203,170,124,9,9,9,18,No,null,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/2/20,2:39:43 PM,10,4,38,30,52,52,40,9,9,0,205,150,117,9,9,9,25,No,null,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/3/20,1:14:03 PM,5,4,68,24,52,46,43,9,9,0,207,171,134,9,9,0,24,No,null,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/4/20,1:16:06 PM,13,5,68,24,52,52,39,0,0,0,207,207,159,0,0,0,21,No,null,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/5/20,11:26:37 AM,11,8,72,21,52,52,39,0,0,0,207,207,129,9,9,0,11,No,null,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/6/20,11:19:00 AM,11,8,64,24,52,48,39,0,0,0,207,186,129,9,9,0,20,Yes,11,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/7/20,2:43:37 PM,16,9,51,24,52,52,39,0,0,0,213,192,182,9,9,1,33,Yes,11,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/8/20,12:20:40 PM,9,7,51,24,100,94,61,0,0,0,213,192,182,9,9,0,33,Yes,11,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/9/20,11:41:52 AM,9,7,64,24,100,94,58,0,0,0,213,192,111,9,9,0,33,Yes,31,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/10/20,1:34:25 AM,13,8,68,20,100,94,55,0,0,0,213,192,108,9,9,0,24,Yes,42,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/11/20,1:41:49,5,6,68,20,100,94,46,0,0,0,213,192,89,9,9,1,18,Yes,42,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/12/20,1:16:25,8,9,56,16,100,94,47,0,0,0,213,192,90,9,9,1,18,Yes,42,2,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/13/20,2:18:58 PM,6,15,76,19,100,94,48,0,0,0,213,192,102,9,9,1,21,Yes,42,3,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/14/20,3:05:24 PM,9,8,81,14,100,94,45,0,0,0,213,192,95,9,9,0,26,Yes,42,3,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/15/20,11:58:53,9,8,81,14,100,94,45,0,0,0,213,192,95,9,9,0,26,Yes,42,3,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/16/20,3:30:10,13,10,81,14,100,94,50,0,0,0,213,192,102,9,9,1,24,Yes,42,3,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/17/20,14:20:00,10,11,69,18,100,94,47,0,0,0,213,192,99,9,9,1,8,Yes,42,null,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/18/20,14:43:00,10,8,69,18,100,94,47,0,0,0,213,192,99,9,9,1,8,Yes,42,null,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/19/20,14:06:00,10,8,68,19,100,94,48,0,0,0,213,192,109,9,9,5,21,Yes,42,null,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/20/20,15:21:00,14,10,67,21,100,94,48,0,0,0,213,192,109,9,9,5,21,Yes,42,null,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/21/20,14:09:00,14,10,62,26,100,94,64,0,0,0,213,192,115,9,9,10,21,Yes,42,null,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/22/20,12:53:00,16,11,61,27,120,114,63,0,0,0,208,208,125,31,31,11,21,Yes,42,null,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/23/20,13:22:00,14,12,61,27,120,114,63,0,0,0,208,208,125,31,31,11,21,Yes,42,null,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/24/20,14:06:00,15,13,48,27,120,117,69,0,0,0,208,208,122,31,31,0,26,Yes,42,null,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/25/20,14:32:00,13,18,48,27,120,114,64,0,0,0,199,208,136,31,31,9,13,Yes,42,null,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/26/20,14:00:00,18,13,55,33,120,114,58,0,0,0,199,208,127,31,31,9,21,Yes,42,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/27/20,13:21:00,19,12,45,30,120,114,64,0,0,0,199,208,132,31,31,9,24,Yes,42,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/28/20,16:23:00,21,11,45,30,120,114,67,0,0,0,208,208,151,31,31,10,39,Yes,42,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/29/20,14:12:00,16,10,42,33,120,114,71,0,0,0,199,208,142,31,31,8,31,Yes,42,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,4/30/20,13:21:00,16,10,53,35,120,114,72,0,0,0,199,208,140,31,31,9,31,Yes,16,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/1/20,16:43:00,16,11,54,34,106,104,69,0,0,0,218,218,138,31,31,8,14,Yes,16,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/2/20,13:11:00,16,10,54,34,106,104,70,0,0,0,213,218,136,31,31,8,14,Yes,16,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/3/20,13:39:00,19,10,50,38,106,104,77,0,0,0,213,218,137,31,31,9,14,Yes,16,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/4/20,15:20:00,17,11,49,39,106,104,72,0,0,0,218,218,147,31,31,11,14,Yes,16,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/5/20,14:08:00,15,11,53,35,106,104,73,0,0,0,213,218,141,31,31,7,14,Yes,16,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/6/20,15:33:00,17,13,43,32,106,104,77,0,0,0,218,218,148,31,31,8,21,Yes,16,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/7/20,14:05:00,15,15,46,29,106,104,75,0,0,0,213,218,140,31,31,8,21,Yes,16,1,0,0,
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/8/20,13:21:00,16,12,50,24,72,61,46,0,0,0,260,216,159,31,22,8,21,Yes,16,1,0,0,11
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/9/20,16:15:00,12,11,54,20,72,59,48,0,0,0,260,216,156,31,19,9,21,Yes,16,1,0,0,1
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/10/20,14:52:00,15,11,54,20,72,58,46,0,0,0,260,189,160,31,12,9,21,Yes,16,1,0,0,16
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/11/20,14:55:00,18,10,54,20,72,62,49,0,0,0,260,214,167,31,12,9,21,Yes,16,1,0,0,22
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/12/20,16:03:00,25,11,54,20,72,55,48,0,0,0,260,212,182,31,12,8,21,Yes,16,1,0,0,19
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/13/20,14:04:00,24,11,45,30,72,52,49,0,0,0,260,211,179,31,12,12,21,Yes,16,1,0,0,19
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/14/20,14:06:00,23,12,42,33,72,57,52,0,0,0,260,213,172,31,12,12,24,Yes,16,1,0,0,19
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/15/20,13:10:00,28,12,39,36,72,55,53,0,0,0,260,202,169,31,12,5,24,Yes,16,1,0,0,9
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/16/20,14:12:00,22,14,39,36,72,57,49,0,0,0,260,182,172,31,12,5,24,Yes,16,1,0,0,13
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/17/20,14:27:00,21,15,40,35,72,55,48,0,0,0,260,185,172,31,12,3,24,Yes,16,1,0,0,20
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/18/20,12:39:00,17,17,35,40,72,56,50,0,0,0,260,194,167,31,12,3,29,Yes,16,1,0,0,20
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/19/20,16:49:00,20,16,35,40,72,54,47,0,0,0,260,194,180,31,9,9,32,Yes,16,1,0,0,18
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/20/20,16:24:00,30,17,37,38,72,56,50,0,0,0,260,196,185,31,12,12,21,Yes,16,1,0,0,9
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/21/20,11:26:00,16,15,40,35,72,58,50,0,0,0,260,195,168,31,18,14,25,Yes,16,1,0,0,7
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/22/20,12:34:00,16,15,41,34,72,53,49,0,0,0,260,191,169,31,18,11,23,Yes,16,1,0,0,10
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/23/20,13:06:00,16,15,41,34,72,58,51,0,0,0,260,198,163,31,18,8,29,Yes,16,1,0,0,10
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/24/20,12:19:00,24,20,44,31,72,58,51,0,0,0,260,198,173,31,18,7,25,Yes,16,1,0,0,8
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/25/20,11:30:00,22,19,44,31,72,54,51,0,0,0,260,190,174,31,12,5,31,Yes,16,1,0,0,8
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/26/20,14:06:00,17,20,49,26,72,54,50,0,0,0,260,190,175,31,12,3,24,Yes,16,1,0,0,8
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/27/20,12:11:00,20,16,51,24,72,58,52,0,0,0,260,203,185,31,12,5,34,Yes,16,1,0,0,8
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/28/20,13:28:00,24,13,53,22,72,55,46,0,0,0,260,202,188,31,12,10,23,Yes,16,1,0,0,8
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/29/20,14:15:00,20,14,48,27,72,51,47,0,0,0,260,204,183,31,12,9,25,Yes,16,1,0,0,6
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/30/20,14:26:00,26,13,50,25,72,54,48,0,0,0,260,205,177,31,12,5,30,Yes,16,1,0,0,10
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,5/31/20,13:29:00,18,12,50,25,72,53,48,0,0,0,260,200,177,31,12,4,21,Yes,16,1,0,0,10
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/1/20,14:13:00,13,13,49,26,72,54,49,0,0,0,260,200,175,31,5,2,32,Yes,16,1,0,0,5
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/2/20,11:01:00,13,13,49,26,72,52,49,0,0,0,260,201,170,31,5,3,31,Yes,16,1,0,0,5
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/3/20,11:01:00,13,13,49,26,72,55,53,0,0,0,260,191,162,31,6,7,23,Yes,16,1,0,0,5
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/4/20,13:11:00,15,12,49,26,72,57,49,0,0,0,260,199,173,31,6,10,17,Yes,16,1,0,0,5
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/5/20,12:22:00,19,12,48,27,72,58,44,0,0,0,260,203,168,31,11,11,23,Yes,16,1,0,0,4
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/6/20,11:01:00,19,12,48,27,72,56,46,0,0,0,260,195,154,31,11,9,28,Yes,16,1,0,0,4
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/7/20,11:01:00,19,12,48,27,72,53,44,0,0,0,260,186,155,31,11,9,36,Yes,16,1,0,0,4
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/8/20,15:00:00,23,12,36,39,72,54,49,0,0,0,260,193,169,31,12,11,44,Yes,16,1,0,0,4
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/9/20,14:36:00,15,12,40,35,72,54,49,0,0,0,260,193,169,31,12,11,44,Yes,16,1,0,0,11
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/10/20,14:01:00,12,9,43,32,72,52,47,0,0,0,260,198,185,31,15,10,32,Yes,16,1,0,0,6
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/11/20,11:01:00,12,9,43,32,72,54,45,0,0,0,260,204,186,31,10,9,31,Yes,16,1,0,0,6
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/12/20,11:01:00,12,9,43,32,72,46,41,0,0,0,260,198,173,31,10,8,29,Yes,16,1,0,0,6
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/13/20,11:01:00,12,9,43,32,72,50,45,0,0,0,260,202,175,31,10,7,28,Yes,16,1,0,0,6
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/14/20,11:01:00,12,9,43,32,72,50,46,0,0,0,260,204,178,31,10,4,35,Yes,16,1,0,0,6
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/15/20,14:51:00,10,6,51,24,72,51,47,0,0,0,260,215,187,31,10,5,30,Yes,16,1,0,0,7
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/16/20,13:09:00,10,6,52,23,52,53,46,0,0,0,260,205,187,31,10,7,21,Yes,16,1,0,0,8
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/17/20,13:25:00,10,6,52,23,52,53,48,0,0,0,260,206,187,31,12,10,32,Yes,16,1,0,0,5
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/18/20,11:01:00,10,6,52,23,52,53,45,0,0,0,260,207,178,31,12,10,26,Yes,16,1,0,0,5
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/19/20,11:01:00,10,6,52,23,52,53,43,0,0,0,260,199,175,31,12,7,25,Yes,16,1,0,0,5
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/20/20,16:32:00,8,7,50,25,52,54,46,0,0,0,260,199,176,31,12,7,28,Yes,16,1,0,0,11
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/21/20,14:58:00,9,6,52,23,52,52,45,0,0,0,260,202,185,31,6,4,33,Yes,16,1,0,0,5
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/22/20,11:01:00,8,5,53,22,52,52,46,0,0,0,260,210,185,31,6,4,36,Yes,16,1,0,0,9
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/23/20,14:20:00,8,6,54,21,52,54,47,0,0,0,260,209,194,31,8,4,31,Yes,16,1,0,0,39
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/24/20,11:01:00,6,3,59,16,52,54,41,0,0,0,260,209,185,31,8,4,36,Yes,16,1,0,0,33
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/25/20,11:39:00,6,6,53,22,52,53,47,0,0,0,260,227,183,31,8,5,34,Yes,16,1,0,0,3
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/26/20,11:01:00,6,6,53,22,52,52,46,0,0,0,260,231,197,31,8,5,26,Yes,16,1,0,0,3
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/27/20,15:22:00,6,3,53,22,52,52,44,0,0,0,260,221,182,31,8,6,33,Yes,16,1,0,0,4
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/28/20,11:01:00,6,3,53,22,52,54,44,0,0,0,260,219,188,31,12,7,26,Yes,16,1,0,0,4
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/29/20,11:01:00,10,4,52,23,52,54,49,0,0,0,260,215,190,31,15,7,32,Yes,16,1,0,0,4
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,6/30/20,13:07:00,7,4,51,24,52,53,48,0,0,0,260,238,179,31,10,5,32,Yes,16,1,0,0,7
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,7/1/20,13:55:00,8,6,49,26,52,50,44,0,0,0,260,232,176,31,10,4,28,Yes,16,1,0,0,4
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,7/2/20,11:01:00,8,6,49,26,52,48,45,0,0,0,260,228,185,31,10,7,36,Yes,16,1,0,0,4
Johns Hopkins Bayview Medical Center,Region III,Baltimore City,7/3/20,14:51:00,11,5,51,24,52,52,41,0,0,0,260,217,180,31,10,6,32,Yes,16,1,0,0,3
